"For All Companies As of Sep 02, 2025 For All Alberta ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reporting Facility ID,,Facility Subtype,,Surface Location,Location Latitude,Location Longitude,Facility Name,Field or Area,Operator Code,Operator Name,Licence Number,Licence Status,Licence Status Date,Licensee  BA Code,Licensee Name,Licence EDCT,Licence Issue Date,Most Recent Licence Amendment Date,Plant Processes,Raw Gas E3m3/d,Rec Sales Gas E3m3/d,C2 m3/d,C2 Mix m3/d,C3 m3/d,C4 m3/d,LPG Mix m3/d,C5+ m3/d,Sulphur Inlet t/d,Sulphur Recovered t/d,,Max Sulphur Emission Rate t/d,Qtrly Approved Sulphur Rec Eff %,First Volumetric Activity Date,Last Volumetric Activity Date
ABGP0088160,,Gp Acid Gas Flaring,,03/16-14-020-12W4,50.70125,-111.55313,ALTAGAS PRINCESS,PRINCESS,A8C5,Pivotal Energy Partners Inc.,F34290    ,Amended,29-Mar-12,A8C5,Pivotal Energy Partners Inc.,C300,19-Jul-05,29-Mar-12,"Regenerative, Acid Gas Injection, Acid Gas Flaring",566.3,539.4,0,0,0,0,27.6,0,0.98,,,0.02,,1-Feb-06,1-Mar-17
ABGP0088446,,Gp Acid Gas Flaring%,,04/14-23-058-26W5,54.033672,-117.754705,Leland Sweetening 14-23-58-26w5,LELAND,0HE9,Canadian Natural Resources Limited,F32898    ,Amended,3-Aug-06,0HE9,Canadian Natural Resources Limited,D400,23-Dec-04,26-Aug-06,"Regenerative, ACID GAS TO KAYBOB OR","2,550.00",2450,0,0,0,0,0,27,72,,,0,,1-Jan-06,1-Dec-15
ABGP0088508,,Gas Plant Sweet,,00/07-33-090-12W6,56.846944,-119.846111,CLEAR PRAIRIE,CLEAR PRAIRIE,A0TK,AltaGas Ltd.,F35173    ,Abandoned,14-Apr-22,A0TK,AltaGas Ltd.,B010,18-Nov-05,14-Jan-09,,425,421.9,0,0,0,0,16.3,0,0,,,,,1-Feb-06,1-Jul-18
ABGP0088516,,Gas Plant Sweet,,00/09-14-030-27W4,51.5687,-113.6852,LP SOUTH 09-14-030-27 PLANT,LONE PINE CREEK,A1H9,Ember Resources Inc.,F34756    ,Amended,13-Mar-13,A1H9,Ember Resources Inc.,B010,16-Sep-05,13-Mar-13,,262,257,0,0,0,0,25.7,0,0,,,,,1-Feb-06,1-Jul-25
ABGP0088615,,Gas Plant Sweet,,00/13-31-045-13W4,52.927034,-111.884697,IRON CREEK GAS PLANT,KILLAM NORTH,A71K,Axiom Oil and Gas Inc.,F22912    ,Amended,22-Dec-05,A71K,Axiom Oil and Gas Inc.,B010,1-May-01,26-Aug-06,,570,564.64,0,0,0,0,9.5,0,0,,,,,1-Feb-06,1-Jul-12
ABGP0089018,,Gas Plant Sweet,,00/04-21-055-23W5,53.762624,-117.364943,PEYTO WILDHAY 04-21-55-23 W5 GP,SUNDANCE,0YA2,Peyto Exploration & Development Corp.,F34457    ,Amended,3-Jun-19,0YA2,Peyto Exploration & Development Corp.,B010,8-Aug-05,3-Jun-19,,"1,982.00",1966,0,0,0,0,133,430,0,,,,,1-Mar-06,1-Jul-25
ABGP0089265,,Gas Plant Sweet,,00/16-26-047-08W5,53.088674,-115.051168,VERMILION PEMBINA 16-26-047-08W5,PEMBINA,A8K9,Ricochet Oil Corp.,F35123    ,Issued,15-Nov-05,A8K9,Ricochet Oil Corp.,B010,15-Nov-05,26-Aug-06,,283.05,281.2,0,0,0,0,25.2,0,0,,,,,1-Apr-06,1-Jul-25
ABGP0089314,,Gas Plant Sweet,,00/02-30-071-26W5,55.170797,-117.988377,CROOKED CREEK 2-30-71-26W5,KLESKUN,0HE9,Canadian Natural Resources Limited,F35485    ,Amended,11-Apr-08,0HE9,Canadian Natural Resources Limited,B010,5-Jan-06,11-Apr-08,,250,230,0,0,0,0,150,0,0,,,,,1-Apr-06,1-Feb-20
ABGP0089350,,Gas Plant Sweet,,00/01-15-063-25W5,54.446761,-117.68636,TRILOGY DEEP VALLEY 01-15-063-25W5,SIMONETTE,A8T8,HWN Energy Ltd.,F35413    ,Amended,18-Aug-08,A8T8,HWN Energy Ltd.,B010,19-Dec-05,18-Aug-08,,283.2,277.5,0,0,0,0,0,21.4,0,,,,,1-Mar-06,1-Dec-20
ABGP0089584,,Gas Plant Sweet,,00/07-25-062-06W5,54.391389,-114.762361,SANDHILLS GAS PLANT,CORBETT,A73N,N7 Energy Ltd.,F35046    ,Amended,1-Feb-08,A73N,N7 Energy Ltd.,B010,3-Nov-05,1-Feb-08,,"1,700.00",1614,0,0,0,0,26,0,0,,,,,1-Apr-06,1-Jul-25
ABGP0089756,,Gas Plant Sweet,,00/02-29-031-28W4,51.678294,-113.932137,LP WEST 02-29-031-28W4 PLANT,LONE PINE CREEK,A1H9,Ember Resources Inc.,F35540    ,Issued,13-Jan-06,A1H9,Ember Resources Inc.,B010,13-Jan-06,26-Aug-06,,780,725,0,0,0,0,14,0,0,,,,,1-May-06,1-Jul-25
ABGP0089914,,Gas Plant Sweet,,00/05-07-062-06W5,54.347,-114.899861,981405 WEDGE GAS PLANT,CORBETT,A7HE,Tallahassee Exploration Inc.,F35725    ,Amended,27-Jun-08,A7HE,Tallahassee Exploration Inc.,B010,8-Feb-06,27-Jun-08,,510,491,0,0,0,0,3,0,0,,,,,1-May-06,1-Dec-23
ABGP0089955,,Gas Plant Sweet,,00/09-06-061-05W5,54.247972,-114.733056,981405 THUNDER GAS PLANT 9-6-61-5W5,NEERLANDIA,A73N,N7 Energy Ltd.,F35533    ,Issued,12-Jan-06,A73N,N7 Energy Ltd.,B010,12-Jan-06,26-Aug-06,,850,830,0,0,0,0,15,0,0,,,,,1-Jun-06,1-Jul-25
ABGP0090067,,Gas Plant Sweet,,02/13-10-016-09W4,50.33694,-111.171437,Suffield-13-10-016-09 W4M,SUFFIELD,0Z0H,Harvest Operations Corp.,F35627    ,Issued,27-Jan-06,0Z0H,Harvest Operations Corp.,B010,27-Jan-06,26-Aug-06,,56,51.8,0,0,0,0,14.8,0,0,,,,,1-May-06,1-Apr-24
ABGP0090090,,Gas Plant Sweet,,00/07-01-087-11W5,56.511827,-115.603796,HUSKY LUBICON 7-1 GAS PLANT,EVI,0YK4,Surge Energy Inc.,F22710    ,Amended,7-Mar-07,0YK4,Surge Energy Inc.,B010,23-Mar-01,7-Mar-07,,42.5,10,0,0,0,0,10,0,0,,,,,1-May-06,1-May-13
ABGP0090092,,Gp Acid Gas Flaring,,00/13-07-088-12W6,56.623779,-119.912571,CLEAR HILLS GAS PLANT,BOUNDARY LAKE SOUTH,A0TK,AltaGas Ltd.,F36409    ,Abandoned,13-Oct-22,A0TK,AltaGas Ltd.,C300,18-May-06,26-Aug-06,"Regenerative, Acid Gas Flaring",382.3,382.3,,,,,12,,0.52,,,0.51,,1-Aug-06,1-Feb-21
ABGP0090355,,Gas Plant Sweet,,00/16-09-075-04W6,55.488548,-118.545662,WOKING 16-9-75-4W6,WOKING,0HE9,Canadian Natural Resources Limited,F25471    ,Amended,6-Sep-01,0HE9,Canadian Natural Resources Limited,B010,12-Jul-01,26-Aug-06,,185,114.7,,,,,,0.1,0,,,,,,
ABGP0090715,,Gas Plant Sweet,,00/03-03-072-26W5,55.200005,-117.911919,Puskwa 03-03-072-26W5,PUSKWASKAU,0HE9,Canadian Natural Resources Limited,F36036    ,Amended,7-Apr-08,0HE9,Canadian Natural Resources Limited,B010,20-Mar-06,7-Apr-08,,338.63,315.8,0,0,0,0,130.7,1583,0,,,,,1-Aug-06,1-Jul-25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABGP0090799,,Gp Acid Gas Flaring,,00/01-25-076-01W6,55.609316,-118.002073,EAGLESHAM GP 01-25-76-01W6,PEORIA,A517,Long Run Exploration Ltd.,F36436    ,Amended,24-Nov-07,A517,Long Run Exploration Ltd.,B010,24-May-06,24-Nov-07,,679.6,676.77,0,0,0,0,60,171.7,0,,,,,1-Aug-06,1-Jul-25
ABGP0090807,,Gas Plant Sweet,,00/06-24-072-18W5,55.24835,-116.63358,PRAIRIE RIVER GAS PLANT,GILWOOD,A0TK,AltaGas Ltd.,F15136    ,Abandoned,5-Sep-23,A0TK,AltaGas Ltd.,B010,5-Mar-01,26-Aug-06,,566.4,566.4,0,0,0,0,0.9,0,0,,,,,1-Aug-06,1-Jul-23
ABGP0090927,,Gas Plant Sweet,,00/13-34-008-02W5,49.696875,-114.201354,WIN COWLEY 13-34-8-2w5 PLANT,UNDEFINED,A906,Tuktu Resources Ltd.,F31687    ,Amended,23-Feb-23,A906,Tuktu Resources Ltd.,B020,18-May-04,23-Feb-23,,140,,,,,,,,0,,,,,1-Aug-06,1-Jul-25
ABGP0091427,,Gas Plant Sweet,,00/11-21-055-20W5,53.767927,-116.91307,PEYTO NOSEHILL 11-21-55-20 W5 GAS PL,NOSEHILL,0YA2,Peyto Exploration & Development Corp.,F35862    ,Amended,17-Jan-13,0YA2,Peyto Exploration & Development Corp.,B010,28-Feb-06,17-Jan-13,,"3,398.00",3379.3,0,0,0,0,809.4,0,0,,,,,1-Sep-06,1-Jul-25
ABGP0091983,,Gas Plant Sweet,,00/16-30-060-13W5,54.223251,-115.929652,BNP WHITECOURT GAS PLANT 16-30,WHITECOURT,A72X,Outlier Resources Ltd.,F36849    ,Amended,19-Mar-09,A72X,Outlier Resources Ltd.,B010,11-Aug-06,19-Mar-09,,339.8,283.2,0,0,0,0,56.6,0,0,,,,,1-Oct-06,1-May-18
ABGP0092557,,Gas Plant Sweet,,00/10-03-061-07W5,54.247862,-114.960361,CORBETT 10-03-61-07W5M GAS PLANT,CORBETT,A5D1,Whitecap Partnership,F37253    ,Amended,19-Dec-07,A5BE,Whitecap Resources Inc.,B010,20-Oct-06,19-Dec-07,,170,167,0,0,0,0,5.5,0,0,,,,,1-Dec-06,1-Jun-22
ABGP0092867,,Gas Plant Sweet,,00/16-28-038-15W4,52.301328,-112.078398,EOG HALKIRK 16-28-38-15W4 GAS PLANT,PROVOST,A7BT,Karve Energy Inc.,F30847    ,Abandoned,31-Mar-23,A7BT,Karve Energy Inc.,B010,10-Feb-04,26-Aug-06,,140,138,0,0,0,0,2.5,0,0,,,,,1-Dec-06,1-May-18
ABGP0093212,,Gp Acid Gas Inj,,00/06-28-049-11W5,53.255856,-115.555034,IMP WEST PEMBINA ACID GAS INJ,PEMBINA,A0C0,Keyera Energy Ltd.,F11473    ,Amended,8-Apr-19,A0C0,Keyera Energy Ltd.,D400,2-Mar-01,8-Apr-19,"Regenerative, Acid Gas Injection","2,200.00",1900,0,1750,0,0,0,0,7.23,,,0,89.7,,
ABGP0093223,,Gas Plant Sweet,,00/09-16-043-21W4,52.707602,-112.980736,FERINTOSH 9-16-43-21W4,FERINTOSH,0A8E,Shackleton Exploration Ltd.,F32655    ,Amended,20-Dec-06,0A8E,Shackleton Exploration Ltd.,B010,18-Nov-04,20-Dec-06,,424.75,420.6,0,0,0,0,11.7,0,0,,,,,1-Feb-07,1-Jul-25
ABGP0093277,,Gas Plant Sweet,,00/14-01-042-07W5,52.594704,-114.882198,WILLESDEN GREEN GAS PLANT,WILLESDEN GREEN,0BP8,Obsidian Energy Ltd.,F37391    ,Amended,29-Jul-22,0BP8,Obsidian Energy Ltd.,B010,17-Nov-06,29-Jul-22,,700,682,0,0,0,0,95,30,0,,,,,1-Feb-07,1-Jul-25
ABGP0093647,,Gas Plant Sweet,,00/02-21-060-08W6,54.185556,-119.136667,GIBRALTAR CUTPICK 2-21-60-8W6 GP,CUTPICK,A0CZ,Gibraltar Exploration Ltd.,F36745    ,Issued,20-Jul-06,A5BE,Whitecap Resources Inc.,B010,20-Jul-06,26-Aug-06,,565.2,552,0,0,0,0,58.4,104.8,0,,,,,1-Jun-07,1-Nov-07
ABGP0094071,,Gas Plant Sweet,,00/04-36-058-24W5,54.052028,-117.442168,JUPITER GAS PLANT 4-36-58-24W5,BERLAND RIVER,0039,Repsol Oil & Gas Canada Inc.,F37305    ,Issued,31-Oct-06,0YA2,Peyto Exploration & Development Corp.,B010,31-Oct-06,4-Nov-14,,"2,800.00",2800,0,0,0,0,111,0,0,,,,,1-Apr-07,1-Aug-15
ABGP0094290,,Gas Plant Sweet,,00/04-05-041-09W4,52.492731,-111.27403,CHOICE 4-5-041-09W4 GAS PLANT,PROVOST,A7AZ,SanLing Energy Ltd.,F33166    ,Amended,27-Jan-06,A7AZ,SanLing Energy Ltd.,B010,4-Feb-05,26-Aug-06,"Regenerative, Acid Gas Flaring",338,313,0,0,0,0,0,5.4,0,,,0.92,,,
ABGP0094322,,Gas Plant Sweet,,00/12-32-041-20W4,52.5738,-112.8549,BASHAW 12-32-41-20W4 GAS PLANT,BASHAW,A517,Long Run Exploration Ltd.,F38101    ,Amended,19-Nov-10,A517,Long Run Exploration Ltd.,B010,5-Apr-07,19-Nov-10,,283.2,272,0,0,0,0,0,10,0,,,,,1-Apr-07,1-Jul-25
ABGP0094379,,Gas Plant Sweet,,00/01-35-060-05W6,54.225033,-118.625059,Jupiter Kakwa 01-35-060-05W6 GP,CHIME,A573,Tourmaline Oil Corp.,F36627    ,Amended,4-Jan-11,A573,Tourmaline Oil Corp.,B010,27-Jun-06,4-Jan-11,,"1,812.40",1807.2,0,0,0,0,0,254.5,0,,,,,1-May-07,1-Jul-25
ABGP0094382,,Gas Plant Sweet,,00/01-21-063-02W6,54.45995,-118.230532,7G LATOR 01-21-63-02W6 GAS PLANT,KARR,0G30,ARC Resources Ltd.,F37513    ,Amended,2-Oct-20,0G30,ARC Resources Ltd.,B010,18-Dec-06,2-Oct-20,,"2,000.00",1920,0,0,0,0,565,177,0,,,,,1-Jun-07,1-Jul-25
ABGP0094954,,Gas Plant Sweet,,00/08-11-060-03W6,54.171189,-118.329147,Resthaven 8-11-60-3W6 GP,RESTHAVEN,A938,Pembina Gas Infrastructure Inc.,F34129    ,Amended,5-Nov-13,A5A3,Pembina Gas Services Ltd.,B010,21-Jun-05,5-Nov-13,,"8,500.00",7241.9,0,3307.8,0,0,0,1081.3,0,,,,,1-Oct-07,1-Jul-25
ABGP0094957,,Gas Plant Sweet,,00/07-11-060-03W6,54.172778,-118.333056,Encana Resthaven 7-11-60-3W6 GP,RESTHAVEN,A573,Tourmaline Oil Corp.,F25399    ,Amended,5-Jul-12,A573,Tourmaline Oil Corp.,B010,26-Oct-01,5-Jul-12,,570,538,0,0,0,0,0,63,0,,,,,1-Oct-07,1-Oct-14
ABGP0095425,,Gas Plant Sweet,,00/10-28-053-16W5,53.608447,-116.293661,ANGLE EDSON 10-28 GAS PLANT,EDSON,A573,Tourmaline Oil Corp.,F38407    ,Issued,17-Jul-07,A573,Tourmaline Oil Corp.,B010,17-Jul-07,,,165,160,0,0,0,0,47.2,0,0,,,,,1-Sep-07,1-Apr-14
ABGP0095721,,Gas Plant Sweet,,00/16-24-023-17W4,50.977754,-112.239618,GEM 16-24-23-17w4,COUNTESS,0HE9,Canadian Natural Resources Limited,F23286    ,Amended,26-Jul-23,A7NW,Torxen Energy Ltd.,B010,1-May-01,26-Jul-23,,570,567,0,0,0,0,0,1.1,0,,,,,1-Jan-17,1-Jul-25
ABGP0095741,,Gas Plant Sweet,,00/12-15-053-15W5,53.579473,-116.137915,VELVET EDSON 12-15-53-15W5 GAS PLANT,EDSON,A6FW,Vermilion Energy Inc.,F38254    ,Amended,17-Mar-22,A6FW,Vermilion Energy Inc.,B010,29-May-07,17-Mar-22,,"1,274.00",1044,3,0,138,115,322,66,0,,,,,1-Oct-07,1-Jul-25
ABGP0095750,,Gp Acid Gas Flaring,,03/06-26-011-11W4,49.937475,-111.405135,BOW ISLAND 6-26-11-11w4,BOW ISLAND,0HE9,Canadian Natural Resources Limited,F32416    ,Issued,12-Oct-04,0HE9,Canadian Natural Resources Limited,C300,12-Oct-04,26-Aug-06,"Regenerative, Acid Gas Flaring",44.6,14.6,0,0,0,0,21.7,0,0.6,,,0.6,,1-Jan-08,1-Jul-25
ABGP0096078,,Gas Plant Sweet,,00/16-07-029-26W4,51.470558,-113.638431,ALTAGAS ACME,ENTICE,A0TK,AltaGas Ltd.,F38538    ,Amended,26-May-10,A1H9,Ember Resources Inc.,B020,28-Aug-07,26-May-10,,507,,,,,,,,0,,,,,1-Nov-07,1-Nov-07
ABGP0096335,,Gas Plant Sweet,,02/15-07-054-21W5,53.65395,-117.081301,DUVERNAY SUNDANCE GAS PLANT 15-7,SUNDANCE,A573,Tourmaline Oil Corp.,F36433    ,Amended,24-Apr-14,A573,Tourmaline Oil Corp.,B010,24-May-06,24-Apr-14,,"1,999.00",1934,0,0,0,0,0,84,0,,,,,1-Nov-07,1-Jul-25
ABGP0096366,,Gp Acid Gas Flaring%,,00/13-09-055-18W5,53.742857,-116.624472,PINE CREEK 13-9-55-18W5 GAS PLANT,PINE CREEK,A517,Long Run Exploration Ltd.,F38699    ,Amended,21-Jan-08,A517,Long Run Exploration Ltd.,D411,12-Oct-07,21-Jan-08,None,450,,,,,,,,15.73,,,0,,,
ABGP0096897,,Gas Plant Sweet,,00/01-26-073-01W5,55.347402,-114.031153,MARTEN HILLS 1-26-73-1 W5 GAS PLANT,PETER,A8FY,Spoke Resources Ltd.,F38886    ,Amended,25-Sep-09,A8FY,Spoke Resources Ltd.,B040,20-Nov-07,25-Sep-09,,283.17,,,,,,,,0,,,,,1-Jan-08,1-Jan-15
ABGP0096963,,Gas Plant Sweet,,00/13-24-026-12W4,51.239478,-111.562331,Sunnynook 13-24-26-12w4,CESSFORD,0HE9,Canadian Natural Resources Limited,F34295    ,Amended,17-Jul-25,0HE9,Canadian Natural Resources Limited,B020,19-Jul-05,17-Jul-25,,20,,,,,,,,0,,,,,1-Jan-08,1-Feb-16
ABGP0097389,,Gas Plant Sweet,,00/06-16-064-21W5,54.534361,-117.117995,TRILOGY SMOKY RIVER 06-16 GPL,TONY CREEK NORTH,A5D1,Whitecap Partnership,F38961    ,Amended,29-Mar-22,A5BE,Whitecap Resources Inc.,B010,5-Dec-07,29-Mar-22,,433.9,249.73,0,0,0,0,32.7,0,0,,,,,1-Mar-08,1-Jul-25
ABGP0097445,,Gas Plant Sweet,,00/10-24-056-21W5,53.855595,-116.983662,DUVERNAY OLDMAN GAS PLANT 10-24,SUNDANCE,A573,Tourmaline Oil Corp.,F37117    ,Amended,26-Sep-17,A573,Tourmaline Oil Corp.,B010,25-Sep-06,26-Sep-17,None,"1,062.00",1036,0,0,0,0,0,48,0,,,,,1-Mar-08,1-Jul-25
ABGP0097476,,Gas Plant Sweet,,00/08-25-096-10W6,57.357218,-119.466991,BONAVISTA CHINCHAGA 08-25,HAMBURG,A7LX,Direct Oil & Gas Inc.,F38618    ,Issued,24-Sep-07,A7LX,Direct Oil & Gas Inc.,B010,24-Sep-07,,,113.28,113.28,0,0,0,0,0,10,0,,,,,1-Apr-08,1-Feb-20
ABGP0097699,,Gas Plant Sweet,,00/09-34-053-20W5,53.621588,-116.854008,Galloway 9-34-53-20W5 Gasplant,ANSELL,0YA2,Peyto Exploration & Development Corp.,F37670    ,Amended,22-Aug-17,0YA2,Peyto Exploration & Development Corp.,B010,17-Jan-07,22-Aug-17,,"1,700.00",1691,0,0,0,0,22,66.4,0,,,,,1-Mar-08,1-Jul-18
ABGP0098003,,Gas Plant Sweet,,00/09-30-054-27W4,53.69486,-113.96444,HUSKY 09-30 ABGP,ATIM,A5D4,Cenovus Energy Inc.,F12435    ,Abandoned,14-Nov-24,A5D4,Cenovus Energy Inc.,B010,1-Mar-01,,,140.9,,,,,,,,,,,,,1-May-08,1-Jul-17
ABGP0098419,,Gas Plant Sweet,,00/06-22-041-26W4,52.542574,-113.663713,GOLDEN ROD 6-22-41-26W4,LACOMBE,0Y9X,Goldenrod Resources Inc.,F38695    ,Issued,11-Oct-07,0Y9X,Goldenrod Resources Inc.,B010,11-Oct-07,,,57,56.02,0,0,0,0,0,0.7,0,,,,,1-Jan-08,1-Feb-08
ABGP0098480,,Gas Plant Sweet,,02/05-14-039-05W5,52.35491,-114.625288,KEYERA WILLESDEN 5-14 REFRIDGE PLANT,WILLESDEN GREEN,A0C0,Keyera Energy Ltd.,F39544    ,Amended,24-Nov-14,A0C0,Keyera Energy Ltd.,B010,29-Apr-08,24-Nov-14,,285,284.72,0,0,6,0,0,0,0,,,,,1-Jul-08,1-May-19
ABGP0098678,,Gp Acid Gas Flaring,,00/10-19-086-11W6,56.474459,-119.723161,Boundary Lake Central 10-19 GP,HILL,A73W,Enercapita Energy Ltd.,F39494    ,Amended,28-Sep-11,A73W,Enercapita Energy Ltd.,C300,15-Apr-08,28-Sep-11,"Regenerative, Acid Gas Flaring",66.5,62.8,,,,,,,0.99,,,0.99,,1-Aug-08,1-Jun-23
ABGP0098890,,Gas Plant Sweet,,00/16-23-054-17W5,53.683141,-116.390083,VERO PINE CREEK 16-23-54-17W5 GP,EDSON,A6FW,Vermilion Energy Inc.,F39801    ,Amended,9-Sep-13,A6FW,Vermilion Energy Inc.,B020,24-Jul-08,9-Sep-13,,507,,,,,,,,0,,,,,1-Aug-08,1-May-11
ABGP0099099,,Gas Plant Sweet,,00/04-08-018-18W4,50.499873,-112.454934,ENDEV EYEMORE,EYREMORE,A74H,Houston Oil & Gas Ltd.,F2405     ,Amended,20-Jun-08,A74H,Houston Oil & Gas Ltd.,B010,6-Mar-01,20-Jun-08,,141.58,139.55,0,0,0,0,9.2,0,0,,,,,1-Sep-08,1-Feb-20
ABGP0099238,,Gas Plant Sweet,,00/01-24-045-08W4,52.88733,-111.020482,BATTLE 1-24-45-8 W4,VIKING-KINSELLA,A7BY,Cleo Energy Corp.,F28630    ,Abandoned,29-Jun-17,A7BY,Cleo Energy Corp.,B010,20-Mar-03,25-Sep-06,,56,23,561.2,0,0,0,0.5,0,0,,,,,1-Oct-08,1-Apr-16
ABGP0099610,,Gas Plant Sweet,,00/11-27-022-04W4,50.901965,-110.342678,BINDLOSS NORTH GAS PLANT,BINDLOSS,A2TG,TAQA North Ltd.,F21978    ,Amended,16-Aug-02,A2TG,TAQA North Ltd.,B010,5-Mar-01,18-Jun-07,,10,95,0,0,0,0,0.1,0,0,0,,,,1-Oct-08,1-Jul-25
ABGP0099613,,Gas Plant Sweet,,00/11-20-022-03W4,50.887351,-110.388778,BINDLOSS SOUTH GAS PLANT,BINDLOSS,A2TG,TAQA North Ltd.,F21988    ,Amended,16-Aug-02,A2TG,TAQA North Ltd.,B010,5-Mar-01,26-Aug-06,,10,95,0,0,0,0,0.1,0,0,0,,,,1-Oct-08,1-Jul-25
ABGP0101007,,Gas Plant Sweet,,00/05-33-008-22W4,49.689639,-112.934511,BONAVISTA KIPP 5-33 GAS PLANT,PENNY,A9AX,Sharptail Energy Inc,F21589    ,Issued,1-Mar-01,A9AX,Sharptail Energy Inc,B010,1-Mar-01,,,239.7,,,,,,,,,,,,,1-Mar-09,1-Jul-25
ABGP0102810,,Gas Plant Sweet,,00/09-29-055-16W4,53.781507,-112.334945,ECA WILDON GP 9-29-055-16W4,WILLINGDON,0Z5F,Sequoia Resources Corp.,F32438    ,Amended,21-Nov-08,0Z5F,Sequoia Resources Corp.,B010,15-Oct-04,21-Nov-08,,370,369.4,0,0,0,0,0,1.9,0,,,,,1-Jun-09,1-Jul-09
ABGP0103480,,Gp Acid Gas Flaring,,02/12-29-091-12W5,56.924768,-115.904068,MBOG SAWN LAKE 12-29-91-12W5 GP,SAWN LAKE,0YK4,Surge Energy Inc.,F38601    ,Amended,16-Jul-12,0YK4,Surge Energy Inc.,C300,19-Sep-07,30-Oct-14,"Regenerative, Acid Gas Flaring",85,70.8,,0,,,90,0,0.58,,,0.58,,1-Jul-09,1-Jul-25
ABGP0104350,,Gas Plant Sweet,,00/13-19-032-01W4,51.765282,-110.146552,PENNWEST ESTHER,ESTHER,0BP8,Obsidian Energy Ltd.,F23737    ,Amended,13-Feb-18,0BP8,Obsidian Energy Ltd.,B010,1-May-01,13-Feb-18,,453,435.1,0,0,0,0,40,0,0,,,,,1-Oct-09,1-Jul-25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABGP0104557,,Gp Acid Gas Flaring,,04/12-30-036-04W4,52.122821,-110.572528,SOUNDING LAKE 12-30 GAS PLANT,PROVOST,0YK4,Surge Energy Inc.,F40715    ,Issued,28-Apr-09,0YK4,Surge Energy Inc.,C300,28-Apr-09,,"Regenerative, Acid Gas Flaring",21.06,11.14,,,,,,,0.99,,,0.99,,1-Oct-09,1-Jul-25
ABGP0105487,,Gas Plant Sweet,,00/11-31-111-04W6,58.683357,-118.666297,PENNWEST SOUSA,RAINBOW,0BP8,Obsidian Energy Ltd.,F18053    ,Abandoned,29-Jan-25,0BP8,Obsidian Energy Ltd.,B010,16-Feb-01,8-Dec-09,,105,105,0,0,0,0,0.2,0,0,,,,,1-Dec-09,1-Mar-19
ABGP0105488,,Gas Plant Sweet,,00/11-33-104-05W6,58.073125,-118.763643,PENNWEST HARO,HARO,0BP8,Obsidian Energy Ltd.,F17780    ,Amended,10-Dec-09,0BP8,Obsidian Energy Ltd.,B010,1-May-01,10-Dec-09,,70,70,0,0,0,0,1,0,0,,,,,1-Dec-09,1-Mar-19
ABGP0105489,,Gas Plant Sweet,,00/12-23-107-06W6,58.304613,-118.888765,PENNWEST LENNARD,RAINBOW,0BP8,Obsidian Energy Ltd.,F28629    ,Abandoned,4-Mar-24,0BP8,Obsidian Energy Ltd.,B010,20-Mar-03,26-Aug-06,,283,268,,,,,,6.5,0,,,,,1-Dec-09,1-Feb-20
ABGP0106663,,Gp Acid Gas Inj,,03/03-22-078-12W6,55.7686,-119.7748,PCS 03-22-078-12W6 GP ABGP 0106663,POUCE COUPE SOUTH,A12R,Birchcliff Energy Ltd.,F40702    ,Amended,12-May-23,A12R,Birchcliff Energy Ltd.,D400,17-Apr-09,12-May-23,"Regenerative, Acid Gas Injection","9,617.50",9236.8,,,,,650,1564.8,195.3,,,0,98.3,1-Mar-10,1-Jul-25
ABGP0106720,,Gas Plant Frac,,00/09-27-031-04W5,51.685831,-114.474279,HARMATTAN FRACTIONATION,HARMATTAN-ELKTON,A0TK,AltaGas Ltd.,F4285     ,Amended,7-Sep-22,A0TK,AltaGas Ltd.,D400,1-May-01,7-Sep-22,"Regenerative, Acid Gas Injection, Acid Gas Flaring","13,897.60",11224,3922.2,0,2475.9,1376.7,1907.8,1751,49.99,,,0.04,95.9,1-Jan-12,1-Jul-25
ABGP0106875,,Gas Plant Sweet,,02/11-21-033-27W4,51.845881,-113.772367,981384 WIMBORNE 11-21-33-27W4 GP,STEWART,A1H9,Ember Resources Inc.,F35093    ,Amended,12-Nov-08,A1H9,Ember Resources Inc.,B010,11-Nov-05,12-Nov-08,,566,565.2,0,0,0,0,5.3,0,0,,,,,1-Feb-10,1-Jul-25
ABGP0107835,,Gp Acid Gas Inj,,00/05-02-076-12W6,55.55405,-119.7554,AAV Glacier 05-02-076-12W6 GP,POUCE COUPE SOUTH,0TD9,Advantage Energy Ltd.,F40420    ,Amended,25-Sep-23,0TD9,Advantage Energy Ltd.,D400,9-Jan-09,25-Sep-23,"Regenerative, Acid Gas Injection","12,035.00",11250,,,,,550,600,49.68,,,0,95.9,1-Mar-10,1-Jul-25
ABGP0110241,,Gas Plant Sweet,,00/02-15-026-03W4,51.213275,-110.339498,ALTAGAS ACADIA WEST GAS PLANT,CAPRON,A0TK,AltaGas Ltd.,F23363    ,Abandoned,28-Jun-23,A0TK,AltaGas Ltd.,B010,1-May-01,4-Jun-10,,141.58,141.54,0,0,0,0,0,0.1,0,,,,,1-Jun-10,1-Jan-19
